1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,Country Name,Country Code,Indicator Name,Indicator Code,data_country,data_year
,4.882515724,4.95468481,5.030825363,5.113829805,5.191992409,5.286080345,5.406181195,5.530668335,5.658031523,5.787247559,5.919594918,6.057366463,6.201830175,6.353968947,6.582832719,6.889572329,7.144354128,7.350497535,7.572889988,7.812428729,8.070026115,8.343626088,8.631552982,8.931272515,9.240531712,9.549950456,9.843065994,10.12265655,10.39344555,10.65431575,10.9113203,11.18030012,11.45257165,11.70878391,11.95352599,12.18984608,12.41919815,12.61856164,12.7949961,12.97534282,13.15476122,13.33094082,13.50937466,13.69934838,13.90128603,14.11720255,14.35480615,14.61828789,14.90105763,15.19403293,15.49429241,15.80616104,16.12861647,16.46066783,16.80263681,17.15162186,17.503708,17.84620368,18.17768851,18.49155345,18.79343682,19.09417901,,Algeria,DZA,Population density (people per sq. km of land area),EN.POP.DNST,,
,56.24408623,56.99388051,58.45961294,59.90241023,61.38357015,63.07331228,64.71877817,66.42875438,68.24788167,70.11524914,72.01536761,73.80698812,75.53675169,77.16817404,78.64329973,80.00920003,81.2892201,82.57499591,83.88525,85.17834107,86.51279112,87.9954871,89.49590494,90.93411635,92.40811278,93.96467901,95.61333831,97.2879824,98.92486161,100.5350579,102.0844317,103.5523854,104.9799726,106.4018167,107.806004,109.1895989,110.5637051,111.8846891,113.1021911,113.8692161,114.9488481,115.9792926,116.9157939,117.8736842,118.8033842,119.7280653,120.6792342,121.6248792,122.5454577,123.4553315,124.4253486,125.5172568,126.6025168,127.6338802,128.6138017,129.5817424,130.5676548,131.4098683,132.1349255,132.7321635,133.0253681,133.3382647,,East Asia & Pacific (excluding high income),EAP,Population density (people per sq. km of land area),EN.POP.DNST,,
,31.95235708,32.78650221,33.64034468,34.51851837,35.39409425,36.26862557,37.1795426,38.11542917,39.06675592,40.04457055,41.01457369,42.00665032,43.05642382,44.13471226,45.24088664,46.36973487,47.51794953,48.67797323,49.88712992,51.16523048,52.51977564,53.91546471,55.31583179,56.73528639,58.17354175,59.63178539,61.11067543,62.60592589,64.10807408,65.70138477,67.2381124,66.52705682,65.90186593,67.24510563,68.6020352,70.03798703,71.47895141,72.9620679,74.36882466,75.6044104,77.01766287,78.39096831,79.75302611,80.83250513,82.203116,83.57967727,84.95389366,86.31758764,87.68541055,89.05255253,90.44446202,91.80722453,93.15231705,94.45062909,95.74296973,97.02562993,98.27559251,99.48176197,100.7058969,101.9374604,102.9707756,104.2151367,,Early-demographic dividend,EAR,Population density (people per sq. km of land area),EN.POP.DNST,,
,42.82437769,43.41736908,44.4781443,45.52567656,46.60035344,47.80358881,48.96806335,50.18809731,51.49025989,52.82474798,54.22395457,55.5101193,56.75534384,57.93971211,59.01141896,59.99983044,60.92854058,61.85803107,62.80854543,63.74316124,64.70753055,65.76859354,66.83447238,67.85524575,68.88875284,69.96991809,71.11209311,72.2694508,73.40337762,74.5158994,75.59477889,76.61483015,77.60614995,78.59528458,79.57053757,80.54012017,81.49264519,82.40985411,83.24889485,83.86102839,84.61802091,85.33399791,85.98986259,86.64479011,87.28218296,87.9299462,88.59924815,89.27043446,89.91124026,90.54181635,91.20476095,91.95050532,92.68755013,93.39398617,94.06676501,94.69372765,95.36409178,95.94040154,96.43844038,96.83265894,97.00622556,97.33524886,,East Asia & Pacific,EAS,Population density (people per sq. km of land area),EN.POP.DNST,,
,165.1354729,168.6265498,172.1237958,175.6194472,179.0002534,182.3915398,185.7997604,189.174282,192.5432493,195.6247858,198.7736861,202.0614607,205.2635271,208.4260492,211.5283716,214.6968872,217.9679284,221.2158175,224.3008481,227.4813144,230.5387689,233.708405,237.1052332,240.5873932,244.0625761,247.6004429,251.1750147,254.683431,258.1247945,261.2359209,263.6903429,36.57763472,36.81259411,36.97386237,37.10942101,37.2625505,37.37818325,37.45386288,37.53837894,37.62690992,37.79063364,37.95693082,38.12913671,38.30373,38.46644994,37.98818379,38.09019444,38.34571605,38.63823181,38.95269775,39.27172485,39.59781519,39.94774571,40.31619405,40.64156453,41.00988748,41.36889449,41.72779284,42.10088736,42.42836082,42.68663272,42.45845484,,Europe & Central Asia (excluding high income),ECA,Population density (people per sq. km of land area),EN.POP.DNST,,
,123.2041935,124.6257431,126.0566779,127.491804,128.8826561,130.1157891,131.338456,132.5219364,133.6910231,134.7271112,135.7685355,136.9167341,138.0195411,139.0728248,140.0852016,141.0974886,142.1007812,143.0926824,144.0614396,145.0668173,146.0120577,146.870488,147.7287865,148.6239939,149.5390789,150.4803301,151.4397337,152.4079279,153.3986453,154.2029127,154.9074566,31.4464295,31.41210334,31.49737952,31.5662283,31.62424038,31.59012798,31.62328656,31.65165555,31.64821989,31.69366011,31.75358679,31.83490053,31.92573604,32.01507097,31.99505507,32.08370401,32.21303771,32.33739742,32.4513847,32.5213074,32.64970815,32.79917874,32.95603373,33.10155232,33.25116605,33.38539083,33.51198241,33.62418635,33.71218003,33.71149119,33.72319548,,Europe & Central Asia,ECS,Population density (people per sq. km of land area),EN.POP.DNST,,
,17.05797934,17.55262607,18.06717237,18.60250686,19.15894741,19.73612195,20.33325025,20.94957376,21.58371623,22.23445673,22.90150267,23.58414246,24.28129244,24.9912332,25.71250903,26.44456003,27.18833622,27.94454197,28.71286303,29.49673819,30.29515243,31.10568559,31.93330805,32.77988008,33.63370178,34.48200405,35.32470019,36.1609883,36.99556422,37.83294683,38.65908106,39.48175119,40.2914102,41.07859052,41.86719405,42.66345181,43.45877402,49.32832984,50.21257449,51.09198744,51.98397488,52.90091802,53.84243034,54.79425431,55.75037446,56.7165848,57.69356177,58.68578676,59.69541794,60.70500483,61.70972379,62.70008858,63.64602996,64.56403608,65.49454421,66.45651071,67.48074972,68.64852231,69.81809067,70.64770897,71.19686745,71.76637542,,Ecuador,ECU,Population density (people per sq. km of land area),EN.POP.DNST,,
,27.72705611,28.46653574,29.22484203,29.99540107,30.76917374,31.55009393,32.34352303,33.14914762,33.96616103,34.78224923,35.59532674,36.42405746,37.27162891,38.14321864,39.05301823,39.97745442,40.93512482,41.95231403,43.01434326,44.15130142,45.3535828,46.61973078,48.00482395,49.47243357,50.96686725,52.44491938,53.91976995,55.43993269,56.96985484,58.66353709,60.30337737,61.76167562,63.20325581,64.57942539,65.95270682,67.33441961,68.7445276,70.26299061,71.84786177,73.41733286,74.99324828,76.58761063,78.20940077,79.84071827,81.47170024,83.07840976,84.66143453,86.25725953,87.90158823,89.60376915,91.50942689,93.58682104,95.76930333,97.97443769,100.0525812,102.1091858,104.1700306,106.1651454,108.0447617,109.8147813,111.46417,113.1330052,,"Egypt, Arab Rep.",EGY,Population density (people per sq. km of land area),EN.POP.DNST,,
,113.0449623,114.016719,115.0083633,116.0106045,117.0093536,117.9514954,118.7809788,119.5724406,120.3910947,121.0777204,121.7754497,122.6099267,123.3924871,124.0792113,124.6876659,125.2250217,125.7317256,126.2522887,126.7772522,127.3422611,127.8544444,128.1754853,128.4436127,128.6517976,128.8888138,129.2021248,129.5549597,129.9904322,130.5554,131.1582848,131.7063851,120.1301818,118.4766494,118.8364784,119.1271971,119.4059556,119.6808751,119.9333648,120.233369,119.1051315,119.5189885,120.0758559,120.698583,121.3722673,122.0012035,122.5936597,123.2203835,123.8404629,124.2401238,124.4671995,124.2038161,124.4558081,124.8041031,125.2204896,125.6073138,125.9389683,126.2198806,126.4923993,126.6207346,126.7921079,126.8469706,127.4104377,,Euro area,EMU,Population density (people per sq. km of land area),EN.POP.DNST,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.37629703,18.94965347,20.05214851,21.07390099,21.30826733,21.58830693,21.90871287,22.24783168,22.89187129,23.69285149,24.69210891,21.47650541,21.98890999,22.34224742,22.6651486,23.26437552,23.8530993,24.32729108,24.76265617,25.08205175,25.39759056,25.57229476,25.6468529,25.80742961,26.02060722,26.36951008,26.76064906,27.19141159,27.67812339,28.1677433,,Eritrea,ERI,Population density (people per sq. km of land area),EN.POP.DNST,,
,61.50556245,62.07404458,62.62085518,63.24621834,63.93671616,64.59480972,65.39466765,66.25542038,66.91154908,67.65883189,68.47911081,69.23940334,70.00869783,70.78206103,71.56876088,72.33783454,73.09051928,73.79916722,74.45115506,75.06189561,75.59890882,76.0541625,76.43018041,76.74668429,77.02529233,77.25577447,77.45638115,77.62081331,77.74259971,77.82180442,78.02013455,78.40318156,78.81079209,79.18690533,79.53718164,79.86915746,80.20460716,80.53721969,80.86431804,81.29832465,81.94337639,83.02251924,84.50881393,85.98480508,87.4654972,88.97614934,90.61490052,92.12932237,92.97506517,93.15193096,93.50783588,93.50683713,93.2009456,92.92273645,92.95268592,93.04926296,93.27091015,93.66979208,94.3508089,94.81538375,94.8822088,95.57298272,,Spain,ESP,Population density (people per sq. km of land area),EN.POP.DNST,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.1663364,35.24718094,34.50139184,33.89087049,33.39452701,33.01568766,32.70007077,32.79650861,32.95553197,32.7462845,32.53951404,32.33592828,32.14319415,31.95977825,31.77188016,31.62727058,31.5425808,31.48183534,31.41012031,31.31490918,31.20301958,30.31969174,30.24028065,30.26011042,30.2689211,30.816,30.9234386,31.03854971,31.09992982,31.13291228,31.56658086,,Estonia,EST,Population density (people per sq. km of land area),EN.POP.DNST,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.708891,55.611508,57.537335,59.467635,61.404539,63.363524,65.374561,67.411494,69.487762,71.635517,73.832663,67.40863725,69.43778477,71.50677486,73.63186221,75.79839696,77.98026314,80.22403021,82.53767959,84.88418078,87.22415785,89.59874025,92.03678223,94.56147998,97.17443526,99.82988254,102.5521595,105.3700909,108.2240681,111.100004,,Ethiopia,ETH,Population density (people per sq. km of land area),EN.POP.DNST,,
,100.3305769,101.1728523,102.0437684,102.9378737,103.7932993,104.6084544,105.39996,106.1448256,106.8810497,107.4877477,108.0853424,108.8208046,109.5281247,110.1923927,110.828399,111.413026,111.9576458,112.4770651,112.9788509,113.5027217,113.9870188,114.3388556,114.6416746,114.8990371,115.167409,115.4801178,115.8166804,116.1945629,116.629668,117.0255696,117.3604394,110.2370902,107.0968401,107.3631819,107.5673377,107.7403165,107.9049229,108.0504902,108.2294531,107.4376309,107.5938526,107.8729662,108.2438473,108.657299,109.0511159,109.423689,109.7931775,110.1611998,110.3965025,110.5154587,110.3229238,110.481542,110.7108291,110.9659028,111.2236502,111.4470836,111.6400122,111.828798,111.9195105,112.0069245,111.7306404,112.054402,,European Union,EUU,Population density (people per sq. km of land area),EN.POP.DNST,,
,15.54593475,15.8879345,16.24086755,16.60367942,16.97485031,17.35339778,17.74288779,18.14553719,18.55760167,18.97807228,19.4126743,19.85962874,20.32662765,20.81478691,21.31443347,21.82551081,22.34031125,22.89353949,23.47092634,24.0117985,24.52796303,25.08379854,25.67046628,26.28103452,26.91269474,27.54234673,28.18319607,28.82824816,29.5001161,30.29979228,30.99736913,30.68601226,29.57138835,30.41096765,31.22851957,31.94643602,32.65316187,33.40649707,34.1907162,34.97384611,35.78338656,36.66803201,37.59007946,38.1903376,39.126279,40.08095624,41.03456572,42.03422881,43.09681573,44.17467321,45.26634368,40.71742628,41.71293356,42.68769478,43.64089425,44.61716668,45.61457512,46.62325142,47.6584758,48.72770919,49.80335518,50.76609803,,Fragile and conflict affected situations,FCS,Population density (people per sq. km of land area),EN.POP.DNST,,
,14.64593388,14.74586493,14.85048426,14.93333005,14.98319708,15.0394596,15.12112676,15.18916905,15.1803572,15.12297515,15.14207295,15.23246659,15.31921928,15.39963229,15.4681375,15.51483634,15.55829804,15.60303359,15.64296267,15.69170032,15.75877081,15.84731278,15.9420434,16.02745658,16.09444171,16.14680062,16.19266227,16.23980104,16.29853574,16.37096096,16.46061919,16.55337339,16.63366164,16.70551561,16.76939492,16.82449522,16.87460192,16.91945894,16.95877737,16.99402147,17.03275879,17.07409304,17.11485604,17.16462129,17.22346761,17.31698399,17.39195633,17.48403751,17.56785456,17.64841066,17.73099477,17.81556155,17.89783145,17.97200303,18.03011089,18.08200783,18.12389445,18.14795012,18.16736091,18.19287688,18.23016591,18.27980932,,Finland,FIN,Population density (people per sq. km of land area),EN.POP.DNST,,
,22.84652436,23.56518883,24.31724138,25.08615216,25.86617406,26.62764094,27.30558292,27.91472359,28.50558292,29.0743295,29.61800766,30.13130816,30.60875753,31.06124795,31.52194855,32.04893268,32.72058019,33.50251779,34.31100164,35.13820471,35.9863711,36.85900383,37.75779967,38.6817734,39.61472359,40.46557198,41.08045977,41.52692939,41.94422551,42.3270936,42.67411056,42.98555008,43.26048166,43.5014231,43.71899288,43.99501916,44.45205255,45.00591133,45.52972085,46.02676519,46.50224412,46.96491516,47.41576355,47.85801861,48.29660646,48.73371648,49.14241927,49.44712644,49.65730706,49.83136289,49.97203065,50.07761357,50.1561029,50.22359059,50.27794198,50.31012589,50.28784893,50.2014231,50.07657362,50.08007663,50.1757526,50.32413793,,Fiji,FJI,Population density (people per sq. km of land area),EN.POP.DNST,,
,87.48896389,88.37202456,89.26333447,90.22015976,91.08988688,91.88232469,92.63320038,93.34578845,94.11836016,94.97881351,95.87803662,96.72323702,97.50817436,98.15542053,98.62345909,99.04264144,99.50666586,99.95878122,100.4077152,100.945245,101.5463944,101.9179222,102.4686157,102.9703908,103.4863724,104.0166884,104.5831315,105.1894858,105.8193204,106.399981,106.9354964,107.46939,107.9378449,108.3428536,108.7381138,109.1274915,109.517512,109.9240713,110.4925908,111.2533462,112.0673397,112.8850753,113.6222021,114.5203929,115.3868072,116.1930941,116.9136547,117.5678806,118.1729683,118.7569714,119.3315582,119.910181,120.5316195,121.1053224,121.5367021,121.857823,122.2119706,122.6508802,123.0594459,123.4594937,123.9009108,124.3067206,,France,FRA,Population density (people per sq. km of land area),EN.POP.DNST,,
,24.75429799,25.04512894,25.3517192,25.67836676,26.03653295,26.37249284,26.64899713,26.90544413,27.15401146,27.41332378,27.72421203,28.06017192,28.39255014,28.72922636,29.06017192,29.38395415,29.70487106,30.06303725,30.45916905,30.85386819,31.25071633,31.64111748,31.99856734,32.33595989,32.74140401,33.04512894,33.4534384,33.92191977,34.35386819,34.19770774,33.98710602,33.87320917,33.29011461,32.01575931,31.23925501,31.21776504,31.61246418,32.00143266,32.33954155,32.77507163,33.40616046,33.90759312,34.40687679,34.65902579,34.64111748,34.6239255,34.65472779,34.77578797,34.95057307,34.85458453,34.77292264,34.59240688,34.56017192,34.69054441,35.02936963,35.43266476,35.9469914,36.53151862,37.10243553,38.48535871,38.91605839,39.3810219,,Faroe Islands,FRO,Population density (people per sq. km of land area),EN.POP.DNST,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.7914286,149.7228571,152.9514286,155.8214286,157.4714286,158.1571429,158.6728571,159.11,159.5428571,160.0628571,160.5214286,160.64,160.4071429,159.8928571,159.16,158.1842857,156.9714286,155.6228571,154.2242857,153.6285714,153.8542857,154.1285714,154.4585714,154.8514286,155.3085714,155.8214286,156.4014286,157.0128571,157.5457143,158.4514286,159.4628571,160.1628571,,"Micronesia, Fed. Sts.",FSM,Population density (people per sq. km of land area),EN.POP.DNST,,
,2.01135561,2.036127605,2.062529592,2.090491714,2.120184732,2.151833741,2.185384406,2.220891062,2.263655063,2.31243839,2.360957814,2.409904141,2.460492102,2.51364536,2.569942174,2.629828851,2.693305391,2.760294175,2.83065549,2.904447549,2.982050685,3.063166065,3.147456048,3.234761517,3.324896185,3.417957077,3.51410331,3.61322622,3.714588427,3.81780572,3.922916909,4.029883184,4.138646331,4.248534948,4.359114371,4.470893003,4.585085575,4.702666201,4.824061784,4.950409438,5.082427135,5.220378779,5.3648077,5.517169247,5.679726006,5.853754803,6.039651492,6.237338456,6.448387472,6.674735126,6.91576435,7.167652424,7.424453759,7.678033919,7.920941514,8.151146816,8.370784337,8.58585788,8.800814996,9.013618194,9.223898785,9.433566189,,Gabon,GAB,Population density (people per sq. km of land area),EN.POP.DNST,,
,218.2449469,220.104989,221.7583599,223.2050593,224.6436986,225.8855867,227.1053611,228.2135328,229.1644277,230.0799818,231.0429587,231.8276568,232.2759765,232.4224941,232.4052412,232.3480676,232.2716984,232.2841483,232.4926673,232.7707023,232.8517712,232.7683255,232.8477163,233.2165172,233.746406,234.288414,234.7871285,235.3090853,235.9224197,236.6287191,237.3616211,238.0043897,238.5756789,239.1838342,239.8174265,240.4288431,241.0488736,241.7523292,242.5596908,243.4279089,244.366854,245.4035423,246.5489067,247.9556277,249.6639772,251.5058901,253.4719258,255.4747034,257.4144174,259.4401893,261.4756748,263.3001901,265.0695366,267.0288844,269.1531393,271.2007316,273.049473,274.7089819,276.2630802,277.2753854,277.0482867,280.2091514,,United Kingdom,GBR,Population density (people per sq. km of land area),EN.POP.DNST,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.26365513,85.92148081,84.60890864,81.48854054,78.58390776,76.10331012,74.24344799,72.73158613,71.33088981,70.23291578,69.60556702,69.13705868,68.71024179,68.27511459,67.88808216,67.53486826,67.33001505,66.73464782,66.24960635,65.72030162,65.23800693,65.04195388,65.07250079,65.17505861,65.21405578,65.22278596,65.19733021,65.08556982,65.13027048,64.88348088,64.95157283,,Georgia,GEO,Population density (people per sq. km of land area),EN.POP.DNST,,
,31.47871583,32.24652808,33.02590314,33.82147754,34.64272655,35.48616068,36.35366529,37.2494023,38.1927705,39.22744572,40.32813571,41.47924321,42.69410653,43.95061528,45.2417509,46.56285928,47.95583634,49.43504439,50.96798365,52.48065395,53.97605696,55.56745627,57.26393601,58.76149248,60.03880197,61.37477806,62.79822449,64.3252527,65.95241716,67.6568867,69.38338754,71.12971346,72.90814362,74.68220972,76.46575108,78.27274765,80.15715039,82.13077261,84.16042894,86.30169201,88.63087369,91.10217105,93.59543377,96.10748879,98.66150127,101.260007,103.9038367,106.5744309,109.2672233,111.958315,114.6835194,117.4926079,120.3577085,123.2380768,126.1143887,129.0179397,131.8816648,134.6470291,137.3820281,140.1477124,142.9184558,145.6894253,,Ghana,GHA,Population density (people per sq. km of land area),EN.POP.DNST,,
,2187.2,2219.7,2275.3,2331.5,2387.8,2444.4,2501.5,2557.8,2612,2663.4,2702,2729,2753.7,2775.5,2795.1,2813.4,2830,2844.6,2857.5,2867.5,2874,2876.5,2873.3,2864.3,2851.2,2832.8,2809.6,2783.9,2754.4,2720,2689.8,2687.8,2707,2723.9,2737.7,2748.7,2758.2,2765,2769.2,2770.9,2765.7,2783.1,2827.4,2871.5,2916.3,2959.4,3000.6,3041.3,3082.3,3124.8,3166,3202.9,3240.7,3281.3,3319.3,3365.8,3424.5,3485.4,3549.4,3617.3,3685.8,,,Gibraltar,GIB,Population density (people per sq. km of land area),EN.POP.DNST,,
,14.73038825,14.99378561,15.26515546,15.54501872,15.83394107,16.13281377,16.44210077,16.7611509,17.08570731,17.40816783,17.72423897,18.03390851,18.3392642,18.64117695,18.93975256,19.23743285,19.53902002,19.85126974,20.18265912,20.54134381,20.93149927,21.35630799,21.81268924,22.30219762,22.83238239,23.40333713,24.01187531,24.64827446,25.29631695,26.18579684,27.2552743,28.13920723,29.00934804,29.89218216,30.73925199,31.62150008,32.27808074,32.89105486,33.63634625,34.30258831,34.75484291,35.30061045,36.10117614,36.88232948,37.62755982,38.4224768,39.32232216,40.28516197,41.2808644,42.3086684,43.36972977,44.44726111,45.54726111,46.69104672,47.88812469,49.13328178,50.40557952,51.70427316,53.04552336,54.41633974,55.79730181,57.19980873,,Guinea,GIN,Population density (people per sq. km of land area),EN.POP.DNST,,
,40.40810277,41.518083,42.66373518,43.84258893,45.05454545,46.29604743,47.58774704,48.93962451,50.33992095,51.78903162,53.29920949,54.8784585,56.5208498,58.20998024,59.96254941,61.82480237,63.81126482,65.91926877,68.16017787,70.54476285,73.03606719,75.66729249,78.51037549,81.58409091,84.86897233,88.34179842,92.00503953,95.86561265,99.93646245,104.2189723,108.6916008,113.1998024,117.4273715,121.2673913,124.9321146,128.5978261,132.3012846,136.0659091,139.8991107,143.783004,147.7283597,151.7481225,155.890415,160.2086957,164.7269763,169.4935771,174.4835968,179.6296443,184.9231225,190.3784585,196.026087,201.8867589,207.8873518,213.886166,219.8151186,225.6688735,231.4416008,237.1177866,242.7711462,248.5902174,254.5464427,260.520751,,"Gambia, The",GMB,Population density (people per sq. km of land area),EN.POP.DNST,,
,20.71593172,20.96280228,21.1386202,20.92969417,20.44825747,20.16031294,20.23509957,20.56081081,20.68314367,20.78246799,20.84711949,20.86130868,21.08136558,21.81145092,23.14957326,24.68673542,26.37940967,28.15412518,29.15600996,29.49157183,29.95846373,30.43709104,30.92432432,31.41959459,31.9237909,32.43691323,32.96095306,33.50145804,34.06077525,34.62549787,35.37123044,36.42802276,37.65096017,38.83467283,39.82748933,40.66625178,41.44896871,42.22876956,43.03719772,43.90970839,44.85323613,45.85017781,46.89921764,47.99299431,49.13175676,50.33083215,51.59978663,52.91799431,54.28083215,55.7022404,57.18620199,58.72748933,60.31198435,61.91756757,63.52976529,65.14555477,66.75220484,68.35590327,69.97496444,71.59512802,73.21625178,74.87656472,,Guinea-Bissau,GNB,Population density (people per sq. km of land area),EN.POP.DNST,,
,9.800213904,9.992370766,10.19483066,10.40791444,10.63237077,10.86841355,11.11604278,11.36716578,11.49793226,11.43682709,11.26345811,11.03272727,10.77650624,10.51525847,10.26385027,10.01893048,9.867344029,9.858502674,9.976684492,10.29033868,10.81112299,11.48720143,12.24317291,13.00887701,13.74499109,14.4288057,15.06317291,15.67383244,16.2854902,16.90816399,17.54784314,18.20926916,18.89565062,19.61276292,20.365918,21.15836007,21.99262032,22.86894831,23.78659537,25.07233512,26.73212121,28.44766488,30.22680927,32.0826025,33.7742246,35.30634581,36.93561497,38.66417112,40.48745098,42.3916221,44.27219251,46.11347594,47.99351159,49.90474153,51.83326203,53.76777184,55.70039216,57.62645276,59.54285205,61.19315508,62.70181818,64.29750446,,Equatorial Guinea,GNQ,Population density (people per sq. km of land area),EN.POP.DNST,,
,65.15166796,65.54098526,65.78452289,66.02349884,66.33307215,66.82429015,67.37073701,67.81043445,68.05868115,68.21416602,68.51075252,68.95754849,69.27141971,69.52693561,70.18262995,71.28122576,72.21473235,73.15716835,74.0749263,74.80608999,75.47982933,75.94657099,76.38965865,76.77114818,77.06982157,77.32515904,77.58413499,77.86643134,78.27384019,79.10622188,80.06149728,80.67541505,81.15139643,81.55874321,81.94067494,82.30256012,82.70953452,83.16919317,83.48873545,83.83093871,84.2678976,84.5773623,84.77944143,84.98945694,85.23905353,85.49543832,85.71352211,85.94135764,86.16770365,86.27882855,86.1512723,85.68666408,85.06757952,84.50281614,83.94788984,83.5994647,83.43428239,83.26518231,83.17751746,82.99921645,81.99539953,80.96882855,,Greece,GRC,Population density (people per sq. km of land area),EN.POP.DNST,,
,280.3970588,283.4558824,285.8676471,287.5294118,288.4323529,288.5911765,288.4294118,288.4647059,288.8352941,289.4529412,290.1411765,290.5205882,290.3205882,289.6647059,288.6058824,287.1529412,285.3441176,283.25,280.8529412,278.0529412,276.6235294,277.5970588,279.2588235,280.8764706,282.6794118,284.6764706,286.8411765,289.1411765,291.5323529,293.9911765,296.45,298.8294118,301.1235294,303.3470588,305.4970588,307.6,309.6852941,311.7911765,313.9029412,316.0323529,317.6088235,318.8352941,320.2470588,321.5382353,322.7470588,323.9264706,325.0647059,326.1647059,327.2176471,328.1941176,329.6441176,331.6911765,333.7852941,335.6823529,337.2823529,338.6176471,339.5235294,340.2676471,341.1205882,342.1794118,343.2,343.8617647,,Grenada,GRD,Population density (people per sq. km of land area),EN.POP.DNST,,
,0.098624524,0.102429031,0.106526193,0.110038045,0.114720515,0.118525022,0.122622183,0.127011999,0.131401814,0.13579163,0.138132865,0.141352063,0.143400644,0.144863916,0.14515657,0.145449224,0.144571261,0.143985953,0.14515657,0.146912496,0.149253731,0.150717003,0.152472929,0.154228856,0.155692128,0.156570091,0.158326017,0.160374598,0.161837869,0.162715833,0.162423178,0.161837869,0.161545215,0.162423178,0.163301141,0.163593796,0.136435619,0.136679254,0.136679254,0.13692289,0.137288342,0.137919357,0.138299427,0.138655135,0.138713607,0.138321355,0.137787794,0.137234742,0.137222561,0.138640517,0.138603971,0.138409063,0.137612377,0.137154343,0.136713363,0.136888781,0.136854672,0.136491656,0.136983798,0.13732976,0.138026556,0.138046047,,Greenland,GRL,Population density (people per sq. km of land area),EN.POP.DNST,,
,39.06495894,40.23930571,41.43583427,42.6568589,43.90598171,45.17504666,46.46194476,47.76139418,49.05824001,50.36362449,51.68304405,53.03128966,54.41984882,55.81557484,57.19233856,58.43975364,59.73791527,61.23118701,62.78272676,64.391676,66.02881672,67.5647723,69.23891377,71.20830534,73.252081,75.31558417,77.42147256,79.62018477,81.89199328,84.21773983,86.53027249,88.86026502,91.26316723,93.72637178,96.23923106,98.7637738,101.3228257,103.9487215,106.5972844,109.1600597,111.6967339,114.2862542,116.8891564,119.5166293,122.1316629,124.7429918,127.3986562,130.0408175,132.6578108,135.3127286,138.0377566,140.8141751,143.5921706,146.3393524,149.045754,151.8174692,154.6039287,157.2012411,159.6099571,161.9757839,164.2277902,166.5535368,,Guatemala,GTM,Population density (people per sq. km of land area),EN.POP.DNST,,
,132.0574074,135.5407407,139.0648148,142.6074074,146.1703704,149.7111111,153.1833333,156.5981481,160.0074074,163.6388889,167.5296296,171.5166667,175.5203704,179.5166667,183.4388889,187.3444444,191.2925926,195.2296296,199.3259259,203.9648148,209.0777778,214.2796296,219.4592593,224.6333333,229.8462963,235.1203704,240.4777778,245.9240741,251.4796296,256.6851852,261.2462963,265.5425926,269.7296296,273.8296296,277.8777778,281.7944444,285.5833333,289.3277778,293.1277778,296.4166667,298.7574074,300.5833333,302.1055556,303.3518519,304.3796296,305.2574074,306.05,306.8388889,307.7277778,308.3740741,308.412963,308.0203704,307.3444444,306.4555556,305.3796296,304.1351852,302.7592593,301.2574074,299.6444444,300.2925926,303.2037037,305.8888889,,Guam,GUM,Population density (people per sq. km of land area),EN.POP.DNST,,
,2.961557623,3.027100808,3.093574297,3.160815414,3.228752987,3.297473438,3.366941182,3.437344314,3.508835341,3.572289157,3.622906817,3.668430685,3.711748259,3.75200549,3.786604013,3.821452883,3.853970028,3.884104648,3.911922784,3.933792228,3.944389129,3.945704851,3.941534163,3.932491745,3.919110998,3.901945644,3.881737363,3.859095758,3.834721869,3.809469139,3.799141478,3.809555499,3.82506985,3.839583439,3.852618745,3.863479807,3.872212344,3.879024638,3.883581407,3.885354331,3.883550927,3.879359919,3.876560833,3.873091186,3.865450851,3.855554991,3.84486157,3.833406147,3.820645161,3.806228092,3.790464821,3.791150622,3.8101143,3.831490983,3.854615189,3.878831598,3.903881128,4.021112522,4.102946406,4.102011684,4.142656845,4.173924308,,Guyana,GUY,Population density (people per sq. km of land area),EN.POP.DNST,,
